"EVENT" "median_value" "mean_value" "var_value"
"HsaEX0006618" 10.91 14.9775524475524 225.666834108145
"HsaEX0006625" 12.81 14.7476223776224 209.057937969073
"HsaEX0006646" 82.36 79.7183448275862 139.620638908046
"HsaEX0006681" 11.38 28.2084 1177.13208129032
"HsaEX0006698" 91.58 86.8455555555555 350.228865423465
"HsaEX0006835" 77.21 70.9629655172414 566.596005727969
"HsaEX0006843" 100 86.2306315789474 648.905710235162
"HsaEX0006845" 100 82.8882795698925 772.920283964469
"HsaEX0006866" 95.24 72.5996078431372 1041.5228948942
"HsaEX0006867" 42.86 48.3395575221239 1836.66802926675
"HsaEX0006871" 7.92 29.7383823529412 1494.66104625272
"HsaEX0006894" 72.38 67.6895652173913 1237.86931091787
"HsaEX0006895" 100 82.4474576271186 718.483977907656
"HsaEX0006897" 100 86.7345614035088 524.276171679198
"HsaEX0006920" 7.39 12.7290654205607 411.395231193793
"HsaEX0006922" 89.8 73.3195454545454 1099.89238118393
"HsaEX0006938" 37.65 40.2089510489511 405.188215089136
"HsaEX0006942" 73.685 69.6434285714286 409.417242836588
"HsaEX0006943" 83.45 79.6839436619718 259.970587174108
"HsaEX0006951" 57.29 58.2819083969466 660.064326330006
"HsaEX0006952" 67.395 67.2703731343284 627.716775047694
"HsaEX0006962" 89.995 87.4547101449275 97.5152820321591
"HsaEX0006966" 0 15.5139130434783 983.506374357347
"HsaEX0006976" 100 80.0117777777778 1000.04766494949
"HsaEX0006992" 94.11 78.5318811881188 781.701449425743
"HsaEX0007001" 7.97 28.6836633663366 1360.42588944554
"HsaEX0007010" 10.265 18.5038888888889 947.299201633987
"HsaEX0007016" 91.51 76.1069655172414 747.211737950192
"HsaEX0007057" 1.41 17.7083076923077 1033.83739866428
"HsaEX0007089" 0 44.4833333333333 2444.25853809524
"HsaEX0007093" 100 78.3236956521739 937.065930483092
"HsaEX0007099" 8.895 14.5176 559.285824484848
"HsaEX0007100" 88.89 84.7067889908257 318.550555334692
"HsaEX0007129" 30.36 35.8151111111111 666.233643084577
"HsaEX0007131" 87.85 85.2506474820144 197.086264070483
"HsaEX0007140" 83.33 79.7192907801418 385.496583779129
"HsaEX0007144" 78.15 74.9751063829787 329.979810881459
"HsaEX0007219" 91.255 86.415625 280.033141948198
"HsaEX0007224" 90.08 85.1428099173554 292.725492038567
"HsaEX0007259" 84.66 82.0954482758621 232.542048582375
"HsaEX0007260" 47.83 49.178 294.882009166667
"HsaEX0007263" 72.73 72.338275862069 130.716504645594
"HsaEX0007267" 14.07 16.554 127.132335277778
"HsaEX0007280" 87.16 84.4028965517241 156.413973496169
"HsaEX0007289" 24.755 32.1489285714286 478.253624023638
"HsaEX0007323" 89.33 87.2729655172414 123.569508505747
"HsaEX0007324" 13.92 20.1285416666667 358.569553802448
"HsaEX0007345" 81.11 78.0875630252101 329.939727061672
"HsaEX0007359" 94.87 77.5944852941176 1032.75442047386
"HsaEX0007386" 31.37 34.3825547445255 368.027014748819
"HsaEX0007391" 46.72 47.1474809160305 689.34341129771
"HsaEX0007397" 65.81 65.3205042016807 405.855479404643
"HsaEX0007410" 26.58 30.2851034482759 211.789415440613
"HsaEX0007413" 35.06 40.1856589147287 506.333240382752
"HsaEX0007419" 33.55 34.9071428571429 327.903499691675
"HsaEX0007420" 88.3 83.6086111111111 188.951841414141
"HsaEX0007440" 33.205 45.0345555555556 1010.59791946317
"HsaEX0007443" 2.505 17.4301086956522 1053.96550438366
"HsaEX0007492" 18.89 24.7980689655172 293.262821245211
"HsaEX0007515" 53.85 56.6079047619048 1122.88456287546
"HsaEX0007535" 12.68 16.4139097744361 327.799263385737
"HsaEX0007545" 70.39 68.5246206896552 294.179930584291
"HsaEX0007549" 56.85 57.955737704918 593.973130443029
"HsaEX0007558" 93.33 86.5610101010101 362.434331622346
"HsaEX0007567" 82.64 75.9236363636364 676.690360721721
"HsaEX0007571" 29.435 36.6227118644068 718.001739591482
"HsaEX0007584" 46.79 47.1814851485149 803.170518772277
"HsaEX0007587" 26.12 30.6689928057554 608.075107673861
"HsaEX0007593" 5.38 13.4943956043956 575.875773797314
"HsaEX0007609" 100 62.2583333333333 2140.0259884058
"HsaEX0007612" 85.31 79.0311607142857 639.729136478443
"HsaEX0007619" 42.635 41.1173571428571 305.321262749229
"HsaEX0007624" 70.73 71.8863120567376 181.818403444782
"HsaEX0007674" 83.965 83.2815492957747 174.456004674858
"HsaEX0007675" 50.07 51.1197931034483 262.778670095785
"HsaEX0007679" 61.25 61.9566896551724 307.995654243295
"HsaEX0007684" 34.89 33.8073571428571 356.868445483042
"HsaEX0007704" 79.26 74.8617931034483 319.918689818008
"HsaEX0007712" 43.24 45.7633103448276 197.273955632184
"HsaEX0007722" 65.48 63.4323021582734 303.94104828485
"HsaEX0007736" 44.54 49.2170072992701 1342.85734465436
"HsaEX0007738" 61.94 62.4130935251799 266.786447607132
"HsaEX0007739" 81.415 78.5322463768116 358.415649661483
"HsaEX0007770" 66.67 66.2329927007299 513.134582889652
"HsaEX0007801" 55.45 54.1485314685315 365.395647828228
"HsaEX0007809" 59.64 60.0371323529412 720.541204308279
"HsaEX0007822" 0.71 26.7520430107527 1553.61210556335
"HsaEX0007880" 46.625 50.335 896.031507731959
"HsaEX0007926" 86.67 77.976976744186 524.251496257267
"HsaEX0007938" 59.04 60.5113333333333 355.77260119403
"HsaEX0007940" 29.73 32.3175187969925 470.101462736386
"HsaEX0007942" 77.54 73.7428467153285 381.175067571919
"HsaEX0007963" 9.23 15.6429285714286 379.286879850976
"HsaEX0007978" 33.88 36.7404255319149 360.725031246201
"HsaEX0008007" 90.29 86.4037704918033 343.863073269205
"HsaEX0008012" 83.77 81.0876666666667 273.395527282913
"HsaEX0008018" 18.18 27.1080733944954 850.996530513082
"HsaEX0008030" 44.26 48.4601449275362 1103.61740439045
"HsaEX0008031" 50 50.1464893617021 1668.11185743537
"HsaEX0008040" 42.9 47.8545714285714 1651.66906285714
"HsaEX0008050" 88.36 86.7454545454545 73.3678686299616
"HsaEX0008075" 30.43 32.1716279069767 334.781751235465
"HsaEX0008092" 3.29 20.289776119403 882.018636791606
"HsaEX0008144" 76 73.9314482758621 427.494065249042
"HsaEX0008164" 6.73 16.5349122807018 618.959811054184
"HsaEX0008172" 77.51 74.0787610619469 573.174968094185
"HsaEX0008187" 90.51 87.2226717557252 221.923999729888
"HsaEX0008284" 13.58 21.7117730496454 565.531006119554
"HsaEX0008309" 29.02 28.6368965517241 225.462074329502
"HsaEX0008321" 100 77.609 1458.02858172414
"HsaEX0008345" 14.81 21.7737062937063 416.442785462425
"HsaEX0008354" 84.5 81.8517931034483 232.861764818008
"HsaEX0008389" 93.68 85.9641935483871 423.805442433779
"HsaEX0008404" 21.98 26.9056818181818 496.979659836919
"HsaEX0008410" 20.53 20.7572413793103 73.0764590038314
"HsaEX0008428" 72.45 69.7820138888889 269.050778433372
"HsaEX0008430" 76.97 76.5342068965517 312.151810651341
"HsaEX0008494" 86.955 84.7824305555555 139.447541603535
"HsaEX0008510" 33.33 37.8302409638554 1085.25670238025
"HsaEX0008511" 57.31 57.7695789473684 1012.81518492721
"HsaEX0008599" 12.81 13.8871126760563 62.288443377285
"HsaEX0008648" 21.23 27.5918881118881 527.316135142322
"HsaEX0008661" 18.735 21.5762686567164 254.38276943104
"HsaEX0008665" 81.82 75.6690322580645 682.503808835905
"HsaEX0008676" 5 28.5117857142857 1630.66360039683
"HsaEX0008678" 85.1 79.133947368421 625.046304210526
"HsaEX0008679" 85.71 83.3078195488722 190.342817179312
"HsaEX0008680" 28.75 32.3504511278195 400.937722522215
"HsaEX0008744" 80.84 76.143963963964 598.711471416871
"HsaEX0008749" 100 78.9756140350877 1395.83551687626
"HsaEX0008752" 67.94 64.8197333333333 998.06279181982
"HsaEX0008756" 53.22 57.3667272727273 686.897319466222
"HsaEX0008773" 42.22 47.4523255813953 1464.64377065338
"HsaEX0008779" 25.1 29.0481118881119 319.858533733872
"HsaEX0008787" 73.09 69.1387777777778 573.36456815231
"HsaEX0008795" 62.845 55.0650694444444 899.298530065074
"HsaEX0008807" 87.01 86.424055944056 103.449139771496
"HsaEX0008819" 100 86.5444444444444 471.882524943311
"HsaEX0008870" 33.455 39.6275 1262.53830813253
"HsaEX0008885" 17.24 22.4918796992481 421.866594167236
"HsaEX0008917" 100 83.3814444444444 750.158803508115
"HsaEX0008926" 67.61 65.7354482758621 293.461674971264
"HsaEX0008940" 83.78 71.4171698113208 1071.04143991292
"HsaEX0008942" 77.78 76.1006976744186 745.190906644518
"HsaEX0008945" 100 83.3058241758242 573.773731257631
"HsaEX0008948" 100 83.1483333333333 782.081780337079
"HsaEX0008952" 45.1 46.3191608391608 298.214444361273
"HsaEX0008967" 70.68 71.1293055555556 209.969168745144
"HsaEX0008973" 20 23.1768794326241 287.200660192503
"HsaEX0008974" 85.54 84.0308333333333 172.026789510489
"HsaEX0008976" 66.255 64.8674305555556 329.606580065074
"HsaEX0008984" 66.67 62.1016101694915 1061.67526661596
"HsaEX0008998" 88.16 86.1557142857143 161.096270709147
"HsaEX0009018" 47.12 47.5521379310345 459.467053036398
"HsaEX0009036" 100 85.8366165413534 470.579042253361
"HsaEX0009040" 71.43 68.9709677419355 644.911386047731
"HsaEX0009046" 35.515 37.83125 308.114515909091
"HsaEX0009054" 93.65 87.2762393162393 306.563618493958
"HsaEX0009086" 81.44 78.463358778626 467.425991708749
"HsaEX0009094" 8.05 15.7240714285714 526.921761002056
"HsaEX0009096" 100 80.6158461538461 885.327268413462
"HsaEX0009102" 0 13.0467567567568 614.788605855856
"HsaEX0009109" 13.17 29.7246363636364 1243.86842693078
"HsaEX0009127" 56.52 59.505671641791 338.247749545506
"HsaEX0009144" 86.88 78.8256115107914 541.607884224794
"HsaEX0009147" 100 74.9871014492754 1257.01319147485
"HsaEX0009151" 69.23 68.5772027972028 276.401040007879
"HsaEX0009173" 81.7 79.3266896551724 182.538715354406
"HsaEX0009180" 32.125 34.6360869565217 1479.15563323671
"HsaEX0009204" 89.19 85.2464444444444 251.748666368159
"HsaEX0009213" 0 24.6328 1493.904721
"HsaEX0009245" 3.725 18.0096296296296 921.266252690426
"HsaEX0009257" 78.75 70.7933333333333 1087.06615460993
"HsaEX0009262" 100 84.99475 636.93938221519
"HsaEX0009277" 34.55 34.5538848920863 497.525754363466
"HsaEX0009302" 88.68 84.9777777777778 189.996589432789
"HsaEX0009312" 83.78 81.5184827586207 204.096161570881
"HsaEX0009318" 55.41 58.5005185185185 776.102491520177
"HsaEX0009322" 100 72.1017647058824 1224.57841497326
"HsaEX0009340" 11.575 15.0192857142857 213.109977903392
"HsaEX0009344" 84 80.0361379310345 421.336196091954
"HsaEX0009345" 76.79 73.4166433566434 350.117026681769
"HsaEX0009355" 59.8 59.128 344.782525833333
"HsaEX0009356" 33.33 50.6559183673469 1667.78750382653
"HsaEX0009383" 52.595 51.404014084507 366.390278099091
"HsaEX0009445" 100 90.9353846153846 759.535143589744
"HsaEX0009487" 12.7 30.9313157894737 1531.93002491228
"HsaEX0009493" 27.095 33.3845 778.95616881295
"HsaEX0009511" 97.8 82.5771052631579 609.145935794131
"HsaEX0009520" 11.11 38.2951612903226 2025.68101247312
"HsaEX0009521" 48.61 55.948875 1069.51757213608
"HsaEX0009522" 92 80.8715492957746 789.612130422535
"HsaEX0009523" 97.3 84.44375 666.688945253165
"HsaEX0009524" 19.65 23.5568253968254 370.75951144127
"HsaEX0009530" 7.23 15.8191509433962 630.083701176999
"HsaEX0009533" 72.68 70.6894776119403 305.333570401751
"HsaEX0009537" 13.18 15.0584671532847 132.604276309575
"HsaEX0009539" 50 50.9512195121951 1619.76926097561
"HsaEX0009596" 89.95 85.1487050359712 295.536709905119
"HsaEX0009597" 30 33.632213740458 585.930371215502
"HsaEX0009602" 91.195 87.4586029411765 245.766419515251
"HsaEX0009636" 20 27.9368656716418 847.737963034452
"HsaEX0009653" 47.065 51.1517647058823 989.869540566449
"HsaEX0009710" 100 78.1809333333333 948.689841009009
"HsaEX0009712" 100 85.4941666666667 599.500535460993
"HsaEX0009719" 90.89 84.1472580645161 427.129000550747
"HsaEX0009722" 79.905 79.2516197183099 172.233372535211
"HsaEX0009733" 38.25 40.0704316546763 453.904366478991
"HsaEX0009739" 100 86.0177358490566 700.830060159652
"HsaEX0009769" 91.26 85.4000740740741 418.503479845218
"HsaEX0009773" 85.305 80.6389230769231 334.359392629696
"HsaEX0009799" 53.735 57.1778676470588 508.317610974946
"HsaEX0009801" 11.61 35.0684615384615 1799.28406153846
"HsaEX0009811" 90.31 85.6224626865672 314.691021709124
"HsaEX0009826" 65 64.6606993006993 272.960441761056
"HsaEX0009838" 73.01 71.3012949640288 348.782202658743
"HsaEX0009840" 9.09 14.3564233576642 335.669511378274
"HsaEX0009849" 9.84 16.2906422018349 521.102793102277
"HsaEX0009856" 73.25 71.2197457627119 487.590571729683
"HsaEX0009866" 89.54 85.7534265734266 186.463436767458
"HsaEX0009870" 44.26 49.8483636363636 1824.19135468013
"HsaEX0009883" 20 39.2029508196721 1787.01067448087
"HsaEX0009901" 15.165 19.4663636363636 405.743403469813
"HsaEX0009917" 88.77 87.4990845070423 137.665174333233
"HsaEX0009941" 16.72 21.7954285714286 558.042819285714
"HsaEX0009948" 88.65 77.4398245614035 759.441033897243
"HsaEX0009951" 100 78.2058333333333 1534.89731742424
"HsaEX0009966" 0 16.6238461538462 1142.7316611336
"HsaEX0009974" 90.225 87.4794117647059 224.917519651416
"HsaEX0009976" 91.01 85.7475 331.514424814815
"HsaEX0009980" 100 78.3604761904762 932.399249769585
"HsaEX0010002" 60 60.2365942028986 407.383802184492
"HsaEX0010012" 87.18 85.0303053435115 205.192973752202
"HsaEX0010016" 71.43 72.2034146341463 745.116899720112
"HsaEX0010019" 89.22 84.9131092436975 297.158648725253
"HsaEX0010033" 8.39 12.5585384615385 146.137065289207
"HsaEX0010041" 100 67.8385714285714 1611.27538095238
"HsaEX0010055" 5.41 18.5649473684211 827.487538029115
"HsaEX0010060" 31.435 39.9050806451613 1226.50440893653
"HsaEX0010074" 100 81.3466666666667 919.397405797101
"HsaEX0010076" 81.535 75.9831818181818 704.253128315263
"HsaEX0010077" 95.985 79.6251063829787 642.623808053077
"HsaEX0010087" 100 82.98 1080.53104528302
"HsaEX0010124" 73.695 73.9637209302326 665.768291874145
"HsaEX0010129" 100 88.3918421052632 780.336737894737
"HsaEX0010133" 33.33 42.029375 1716.45269166667
"HsaEX0010135" 31.665 39.9868421052632 1639.96020322807
"HsaEX0010155" 96.4 83.0008888888889 565.040744646465
"HsaEX0010160" 36.365 41.6537301587302 641.892087574603
"HsaEX0010169" 77.125 69.5823015873016 872.456734660317
"HsaEX0010198" 19.09 31.6680555555556 1273.04220468254
"HsaEX0010203" 0 24.3013043478261 1697.10143003953
"HsaEX0010229" 90.91 80.1556 750.055852
"HsaEX0010231" 100 84.5482608695652 850.729112463768
"HsaEX0010243" 100 85.0740594059406 512.499920356436
"HsaEX0010260" 14.75 17.6 236.42340141844
"HsaEX0010266" 17.05 21.0143356643357 275.108255717522
"HsaEX0010283" 66.62 65.2657931034483 285.79991204023
"HsaEX0010285" 87.66 86.6048965517241 59.3061821072797
"HsaEX0010293" 57.8 57.719724137931 341.145944367816
"HsaEX0010294" 77.5 74.1738059701493 458.202168112445
"HsaEX0010297" 88.42 85.9261538461539 173.974032286024
"HsaEX0010323" 71.2 70.8763829787234 360.790641823708
"HsaEX0010327" 89.98 83.7213194444444 248.820331813326
"HsaEX0010333" 84.01 78.5136879432624 323.754674873354
"HsaEX0010346" 50.34 50.6066176470588 599.558807734205
"HsaEX0010348" 79.46 75.3120979020979 583.366736412883
"HsaEX0010350" 69.605 68.4796527777778 357.06755582265
"HsaEX0010359" 16.285 17.7576056338028 235.69899848167
"HsaEX0010361" 97.31 87.4931386861314 447.744740811507
"HsaEX0010376" 0 20.4091463414634 1401.3785634598
"HsaEX0010400" 7.59 12.998102189781 347.346693430657
"HsaEX0010401" 4.11 18.3825217391304 1094.98917165522
"HsaEX0010445" 92.31 81.9964406779661 681.98811987142
"HsaEX0010446" 25 34.6003921568627 1552.66681584314
"HsaEX0010453" 93.705 73.30125 1506.58233166667
"HsaEX0010454" 41.43 46.916 2468.53747111111
"HsaEX0010479" 10.67 12.959020979021 85.6109835418103
"HsaEX0010484" 33.33 45.6351807228916 1383.40467893036
"HsaEX0010487" 5.145 13.1782926829268 521.584557542909
"HsaEX0010498" 11.63 18.1327272727273 385.132677720871
"HsaEX0010509" 83.865 81.8206338028169 185.343513779842
"HsaEX0010510" 33.32 34.5551408450704 294.912298916192
"HsaEX0010522" 97.01 83.9156390977444 509.16854144452
"HsaEX0010529" 80 70.6427692307692 1066.15783283654
"HsaEX0010533" 78.95 77.3898540145985 284.054747037355
"HsaEX0010537" 55.755 57.715 921.56148
"HsaEX0010538" 17.71 26.0329411764706 706.849122058824
"HsaEX0010592" 87.045 57.4822727272727 2013.59254820296
"HsaEX0010601" 86.67 75.2407476635514 940.208512643273
"HsaEX0010616" 36.36 42.9687234042553 1472.8467852914
"HsaEX0010619" 44.71 43.1894915254237 549.156609995654
"HsaEX0010659" 97.75 84.7457342657343 450.126707731705
"HsaEX0010663" 6.52 13.0440601503759 336.1658894509
"HsaEX0010671" 33.33 38.0432432432432 860.418814840295
"HsaEX0010696" 89.47 68.7198591549296 1404.85360140845
"HsaEX0010737" 92.26 86.4868965517241 280.94588960728
"HsaEX0010756" 89.09 69.6167901234568 1603.8305595679
"HsaEX0010767" 92.45 87.3858695652174 305.483641939067
"HsaEX0010779" 11.11 21.8743055555556 880.33946993349
"HsaEX0010785" 96.85 79.3256989247312 824.132998690977
"HsaEX0010811" 81.82 80.5181617647059 274.031207706972
"HsaEX0010828" 33.33 43.0362745098039 1164.38954043875
"HsaEX0010842" 92 82.7921428571429 536.522049420849
"HsaEX0010845" 82.215 79.7284905660377 342.556024366577
"HsaEX0010846" 70 69.7765517241379 341.223147749042
"HsaEX0010861" 100 66.1685294117647 1875.30363362599
"HsaEX0010872" 33.96 35.8462068965517 322.104558429119
"HsaEX0010894" 23.4 25.6324827586207 328.578284070881
"HsaEX0010926" 38.46 43.3991578947368 882.037501410974
"HsaEX0010947" 23.04 29.8148611111111 518.984688092463
"HsaEX0010955" 92.31 81.7878761061947 597.575193663085
"HsaEX0010960" 81.025 78.909296875 407.039644383612
"HsaEX0010975" 17.65 22.5368421052632 521.676694497608
"HsaEX0010988" 80.075 73.5125 710.650005935252
"HsaEX0011005" 11.245 24.6641428571429 1112.54479273292
"HsaEX0011006" 94.595 76.8637037037037 1058.53626526904
"HsaEX0011012" 91.3 86.9844366197183 300.642467410848
"HsaEX0011013" 100 62.5376470588235 1901.55078235294
"HsaEX0011045" 47.83 45.32392 945.792735316129
"HsaEX0011046" 62.27 62.0631617647059 455.921164003268
"HsaEX0011056" 100 86.3979439252336 421.379648562864
"HsaEX0011059" 33.33 38.9690909090909 1068.0426
"HsaEX0011105" 50 55.1507462686567 1548.78594943464
"HsaEX0011115" 9.98 14.4238028169014 223.640859194886
"HsaEX0011155" 39.13 41.4307142857143 365.282111716341
"HsaEX0011174" 14.29 18.6368503937008 304.92192015998
"HsaEX0011181" 53.05 47.3388111888112 789.398324633113
"HsaEX0011210" 3.91 28.7005050505051 1708.66861504844
"HsaEX0011227" 71.43 70.07 710.561167407407
"HsaEX0011232" 81.7 76.3747142857143 449.212266824255
"HsaEX0011242" 43.75 50.4185915492958 1291.11442084507
"HsaEX0011263" 50 56.2547368421053 852.80437382394
"HsaEX0011280" 97.315 87.1297368421053 349.506147717746
"HsaEX0011300" 7.78 15.2546875 488.339393602362
"HsaEX0011304" 5.665 18.5635714285714 883.232510248447
"HsaEX0011327" 4.76 21.976 1158.26399714286
"HsaEX0011350" 17.62 19.572 74.4531244444444
"HsaEX0011351" 9.09 21.1179389312977 966.775993411627
"HsaEX0011353" 32 33.9477372262774 706.687683812795
"HsaEX0011355" 25.81 34.0975572519084 833.918700140928
"HsaEX0011386" 100 66.33 2161.11808571429
"HsaEX0011402" 86.42 81.5415555555556 345.781966965174
"HsaEX0011403" 7.84 17.3911851851852 795.166788137092
"HsaEX0011433" 22.62 32.0251145038168 880.671455948327
"HsaEX0011438" 78.955 78.1483088235294 219.448114896514
"HsaEX0011461" 68.145 67.5016666666667 431.168355596107
"HsaEX0011463" 91.67 86.8287412587413 204.618636432581
"HsaEX0011470" 0 19.4076470588235 1046.89181223063
"HsaEX0011473" 46.67 44.9895833333333 1748.42138705674
"HsaEX0011486" 13.93 18.43392 451.704748219355
"HsaEX0011492" 93.04 86.2822222222222 389.010367822222
"HsaEX0011493" 93.55 87.4515079365079 271.421572907936
"HsaEX0011504" 16.18 31.5075 1397.84156428571
"HsaEX0011505" 100 78.24125 1671.25989821429
"HsaEX0011506" 10 19.5733333333333 964.150184615385
"HsaEX0011515" 4.025 17.8559756097561 955.775318172237
"HsaEX0011517" 83.22 75.7643055555556 777.545467116588
"HsaEX0011527" 22.32 22.6242253521127 228.662362161622
"HsaEX0011530" 18.88 25.0497202797203 507.607519639515
"HsaEX0011542" 87.64 84.3526206896552 196.183480584291
"HsaEX0011546" 100 84.5492523364486 651.352720190443
"HsaEX0011548" 60 61.2279279279279 1139.14852203112
"HsaEX0011549" 100 83.4452727272727 644.862482035029
"HsaEX0011553" 59.21 59.469842519685 338.459692038495
"HsaEX0011561" 84.65 78.4711570247934 566.128098650138
"HsaEX0011575" 98.735 83.7523076923077 585.149627632562
"HsaEX0011598" 93.855 64.4012962962963 1743.26472092942
"HsaEX0011606" 83.22 73.9209090909091 932.372256046706
"HsaEX0011615" 11.11 14.0109090909091 220.921133674776
